,Unnamed: 0_x,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,Unnamed: 0.1,retweet_count,Unnamed: 0_y,picture_url,img_num,1st_picture_prediction_(p1),p1_%_confidence,p1_dog:True/False,2nd_picture_prediction_(p2),p2_%_confidence,p2_dog:True/False,3rd_picture_prediction_(p3),p3_%_confidence,p3_dog:True/False
572,1115,732726085725589504,nan,nan,2016-05-18 00:14:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,nan,nan,,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11,10,nnanldrick,nan,1993-03-21 15:01:25.725589504,950,1153,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,Pomeranian,0.961902,True,Samoyed,0.0242893,True,chow,0.00577178,True
573,1117,732375214819057664,nan,nan,2016-05-17 01:00:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,nan,nan,,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11,10,Kyle,doggo,1993-03-17 13:33:34.819057664,2708,1151,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,Tennis_ball,0.9986729999999999,False,Basset,0.000547053,True,golden_retriever,0.00035998,True
574,1118,732005617171337216,nan,nan,2016-05-16 00:31:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,nan,nan,,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Lnnanrry,nan,1993-03-13 06:53:37.171337216,5867,1150,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True
575,1119,731285275100512256,nan,nan,2016-05-14 00:49:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,nan,nan,,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12,10,Solomon,nan,1993-03-04 22:47:55.100512256,1056,1149,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True
576,1120,731156023742988288,nan,nan,2016-05-13 16:15:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,nan,nan,,https://twitter.com/dog_rates/status/731156023742988288/photo/1,204,170,nnnann,nan,1993-03-03 10:53:43.742988288,1363,1148,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,1,Lakeside,0.501767,False,Breakwater,0.051350599999999996,False,king_penguin,0.0494438,False
577,1122,730573383004487680,nan,nan,2016-05-12 01:40:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,nan,nan,,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10,10,Rooney,pupper,1993-02-24 17:03:03.004487680,2314,1146,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,American_staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True
578,1123,730427201120833536,nan,nan,2016-05-11 15:59:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,nan,nan,,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11,10,Crystnnanl,nan,1993-02-23 00:26:41.120833536,1115,1145,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,Eskimo_dog,0.682082,True,Siberian_husky,0.289288,True,Staffordshire_bullterrier,0.00877069,True
579,1124,730211855403241472,nan,nan,2016-05-11 01:44:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,nan,nan,,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11,10,Zivnnan,nan,1993-02-20 12:37:35.403241472,1135,1144,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,Pug,0.341663,True,Norwegian_elkhound,0.171222,True,German_shepherd,0.12468699999999999,True
580,1125,730196704625098752,nan,nan,2016-05-11 00:43:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,nan,nan,,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6,10,Chnnanrles,nan,1993-02-20 08:25:04.625098752,2054,1143,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,1,Hand_blower,0.296145,False,Chain_mail,0.262271,False,toilet_seat,0.149497,False
581,1127,729838605770891264,7.29113531271e+17,4196983835.0,2016-05-10 01:00:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",nan,nan,,https://twitter.com/dog_rates/status/729838605770891264/video/1,12,10,nnnann,nan,1993-02-16 04:56:45.770891264,411,1141,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,1,Stone_wall,0.7582180000000001,False,Patio,0.07420539999999999,False,prison,0.013826,False
582,1128,729823566028484608,nan,nan,2016-05-10 00:01:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,nan,nan,,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13,10,Stefnnann,nan,1993-02-16 00:46:06.028484608,1328,1140,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1,Kelpie,0.218408,True,Arabian_camel,0.11436800000000001,False,coyote,0.0964093,False
583,1130,729113531270991872,nan,nan,2016-05-08 00:59:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",nan,nan,,"https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10,10,nnnann,nan,1993-02-07 19:32:11.270991872,350,1138,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,2,Stone_wall,0.6061880000000001,False,Prison,0.064831,False,bannister,0.0480482,False
584,1132,728760639972315136,nan,nan,2016-05-07 01:37:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",nan,nan,,"https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13,10,nnnann,nan,1993-02-03 17:30:39.972315136,1828,1136,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,1,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True
585,1133,728751179681943552,nan,nan,2016-05-07 00:59:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,nan,nan,,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10,10,Flurpson,nan,1993-02-03 14:52:59.681943552,728,1135,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1,Saint_bernard,0.48205,True,Collie,0.20274,True,borzoi,0.037975800000000004,True
586,1134,728653952833728512,nan,nan,2016-05-06 18:33:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,nan,nan,,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8,10,Colemnnann,nan,1993-02-02 11:52:32.833728512,1116,1134,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,2,Window_shade,0.594333,False,Studio_couch,0.053515,False,rotisserie,0.0412478,False
587,1136,728387165835677696,nan,nan,2016-05-06 00:53:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",nan,nan,,https://twitter.com/dog_rates/status/728387165835677696/photo/1,12,10,Enchilnnandnnan,nan,1993-01-30 09:46:05.835677696,1027,1132,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1,Collie,0.266414,True,Great_pyrenees,0.138546,True,keeshond,0.10901400000000001,True
588,1139,728015554473250816,nan,nan,2016-05-05 00:16:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,nan,nan,,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11,10,Rueben,pupper,1993-01-26 02:32:34.473250816,1174,1129,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1,Cocker_spaniel,0.38455900000000004,True,Golden_retriever,0.091661,True,sandbar,0.0817989,False
589,1140,727685679342333952,nan,nan,2016-05-04 02:26:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,nan,nan,,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12,10,Cilnnanntro,nan,1993-01-22 06:54:39.342333952,686,1128,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,Border_collie,0.462408,True,Collie,0.214556,True,Eskimo_dog,0.0356036,True
590,1141,727644517743104000,nan,nan,2016-05-03 23:42:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,nan,nan,,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13,10,nnnann,doggo,1993-01-21 19:28:37.743104000,1873,1127,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,Great_pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador_retriever,0.09452260000000001,True
591,1144,727286334147182592,nan,nan,2016-05-02 23:59:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,nan,nan,,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9,10,nnnann,nan,1993-01-17 15:58:54.147182592,874,1124,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1,Bonnet,0.14644000000000001,False,Sock,0.083091,False,Chihuahua,0.0705542,True
592,1145,727175381690781696,nan,nan,2016-05-02 16:38:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,nan,nan,,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10,10,Knnanrll,nan,1993-01-16 09:09:41.690781696,1474,1123,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,Flat-coated_retriever,0.656463,True,Great_dane,0.0847658,True,Labrador_retriever,0.0589085,True
593,1149,726828223124897792,nan,nan,2016-05-01 17:38:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,nan,nan,,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12,10,Bloop,nan,1993-01-12 08:43:43.124897792,1080,1120,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,Miniature_pinscher,0.25532699999999997,True,Border_terrier,0.181279,True,Labrador_retriever,0.125185,True
594,1150,726224900189511680,nan,nan,2016-04-30 01:41:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,nan,nan,,https://twitter.com/dog_rates/status/726224900189511680/photo/1,9,10,nnnann,nan,1993-01-05 09:08:20.189511680,1235,1119,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1,Standard_poodle,0.261112,True,Cocker_spaniel,0.0947852,True,bucket,0.06994639999999999,False
595,1152,725786712245440512,nan,nan,2016-04-28 20:40:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,nan,nan,,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11,10,Lillie,pupper,1992-12-31 07:25:12.245440512,1456,1117,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,Chow,0.33576100000000003,True,Samoyed,0.167173,True,kuvasz,0.145715,True
596,1153,725729321944506368,nan,nan,2016-04-28 16:52:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,nan,nan,,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12,10,Lolnnan,nan,1992-12-30 15:28:41.944506368,1907,1116,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,Boxer,0.599076,True,Bull_mastiff,0.177318,True,French_bulldog,0.141461,True
597,1155,724983749226668032,nan,nan,2016-04-26 15:29:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,nan,nan,,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12,10,Fred,nan,1992-12-22 00:22:29.226668032,1393,1115,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,Golden_retriever,0.67575,True,Great_pyrenees,0.0951679,True,cocker_spaniel,0.0760429,True
598,1157,724405726123311104,nan,nan,2016-04-25 01:12:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,nan,nan,,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10,10,nnanshleigh,pupper,1992-12-15 07:48:46.123311104,1764,1113,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,Golden_retriever,0.240695,True,Cocker_spaniel,0.202444,True,feather_boa,0.159348,False
599,1158,724049859469295616,nan,nan,2016-04-24 01:38:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,nan,nan,,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10,10,Kreggory,nan,1992-12-11 04:57:39.469295616,1892,1112,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1,Border_collie,0.581835,True,Collie,0.344588,True,Shetland_sheepdog,0.0435842,True
600,1161,723912936180330496,nan,nan,2016-04-23 16:34:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,nan,nan,,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12,10,Sugnnanr,nan,1992-12-09 14:55:36.180330496,1311,1109,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,chow,0.00223183,True
601,1163,723673163800948736,nan,nan,2016-04-23 00:41:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,nan,nan,,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10,10,Ivnnanr,nan,1992-12-06 20:19:23.800948736,956,1107,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1,Golden_retriever,0.83939,True,Labrador_retriever,0.0657058,True,hand_blower,0.012941,False
602,1164,723179728551723008,nan,nan,2016-04-21 16:00:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,nan,nan,,https://twitter.com/dog_rates/status/723179728551723008/photo/1,8,10,Jnnanngle,nan,1992-12-01 03:15:28.551723008,2011,1106,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1,Tennis_ball,0.176495,False,Badger,0.0599052,False,Norwegian_elkhound,0.0568505,True
603,1165,722974582966214656,nan,nan,2016-04-21 02:25:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,nan,nan,,https://twitter.com/dog_rates/status/722974582966214656/photo/1,4,20,nnnann,nan,1992-11-28 18:16:22.966214656,1684,1105,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1,Great_dane,0.24676199999999998,True,Greater_swiss_mountain_dog,0.126131,True,Weimaraner,0.0852969,True
604,1166,722613351520608256,nan,nan,2016-04-20 02:30:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,nan,nan,,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12,10,Schnitzel,nan,1992-11-24 13:55:51.520608256,1753,1104,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador_retriever,0.5309149999999999,True,Golden_retriever,0.28823000000000004,True,chow,0.044853699999999996,True
605,1167,721503162398597120,nan,nan,2016-04-17 00:58:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,nan,nan,,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11,10,Pnnanndnnan,nan,1992-11-11 17:32:42.398597120,2006,1103,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True
606,1168,721001180231503872,nan,nan,2016-04-15 15:44:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,nan,nan,,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11,10,Oliver,pupper,1992-11-05 22:06:20.231503872,658,1102,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,tub,0.00624335,False
607,1170,720775346191278080,nan,nan,2016-04-15 00:46:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,nan,nan,,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10,10,Berkeley,nan,1992-11-03 07:22:26.191278080,730,1100,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland,0.48996999999999996,True,Groenendael,0.174497,True,giant_schnauzer,0.07906669999999999,True
608,1171,720415127506415616,nan,nan,2016-04-14 00:55:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,nan,nan,,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10,10,nnnann,nan,1992-10-30 03:18:47.506415616,1598,1099,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,Rottweiler,0.9903120000000001,True,Black-and-tan_coonhound,0.00249478,True,American_black_bear,0.00173312,False
609,1172,720389942216527872,nan,nan,2016-04-13 23:15:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,nan,nan,,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11,10,Rnnanlphé,nan,1992-10-29 20:19:02.216527872,2698,1098,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo_dog,0.019197099999999998,True
610,1173,720340705894408192,nan,nan,2016-04-13 19:59:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,nan,nan,,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10,10,Derek,pupper,1992-10-29 06:38:25.894408192,1043,1097,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,Alp,0.320126,False,Lawn_mower,0.0808077,False,viaduct,0.065321,False
611,1176,719991154352222208,nan,nan,2016-04-12 20:50:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,nan,nan,,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10,10,nnnann,doggo,1992-10-25 05:32:34.352222208,1868,1094,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,Golden_retriever,0.605304,True,Cocker_spaniel,0.130948,True,Labrador_retriever,0.0946916,True
612,1177,719704490224398336,nan,nan,2016-04-12 01:51:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,nan,nan,,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12,10,Clyde,pupper,1992-10-21 21:54:50.224398336,1557,1093,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,Home_theater,0.05903260000000001,False,Window_shade,0.038299,False,bathtub,0.035528199999999996,False
613,1178,719551379208073216,nan,nan,2016-04-11 15:43:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,nan,nan,,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10,10,Hnnanrnold,nan,1992-10-20 03:22:59.208073216,2067,1092,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,Malamute,0.873233,True,Siberian_husky,0.07643539999999999,True,Eskimo_dog,0.035745,True
614,1179,719367763014393856,nan,nan,2016-04-11 03:33:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,nan,nan,,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11,10,Sid,nan,1992-10-18 00:22:43.014393856,792,1091,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,Swing,0.171486,False,Soft-coated_wheaten_terrier,0.050970999999999995,True,Tibetan_terrier,0.0477594,True
615,1181,719332531645071360,nan,nan,2016-04-11 01:13:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,nan,nan,,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11,10,Pippnnan,nan,1992-10-17 14:35:31.645071360,1025,1089,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie_dinmont,0.224415,True,Miniature_poodle,0.204882,True,Norfolk_terrier,0.09063289999999999,True
616,1182,718971898235854848,nan,nan,2016-04-10 01:20:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,nan,nan,,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10,10,Snnandie,nan,1992-10-13 10:24:58.235854848,1176,1088,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,Golden_retriever,0.14039400000000002,True,Saint_bernard,0.118769,True,Labrador_retriever,0.0754917,True
617,1183,718939241951195136,nan,nan,2016-04-09 23:10:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,nan,nan,,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12,10,Otis,nan,1992-10-13 01:20:41.951195136,1884,1087,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,True,Cardigan,0.22212600000000002,True,toilet_tissue,0.00675723,False
